Customer heading,Latitude,Longitude,Town,Province,Region,Current Seller id,Institution,Titularity
172005,42.603237,-8.246134,REFOXOS,Pontevedra,Galicia,122.0,Yes,Public
172006,38.059326,-1.213158,MOLINA DE SEGURA,Murcia,Murcia,114.0,Yes,Public
172007,28.390852,-16.520249,LA OROTAVA,Sta.Cruz Tenerife,Islas Canarias,194.0,Yes,Public
172010,42.489545,-8.86643,O GROVE,Pontevedra,Galicia,190.0,No,Catholic
172011,42.172021,-8.505369,PONTEAREAS,Pontevedra,Galicia,122.0,Yes,Private
172012,39.421358,-6.693254,ALISEDA,Cáceres,Extremadura,207.0,Yes,Public
172013,39.489793,-0.380364,VALENCIA,Valencia,Comunidad Valenciana,127.0,Yes,Public
172016,40.391935,-3.745087,MADRID,Madrid,Madrid,209.0,Yes,Private
172017,43.252822,-2.909432,BILBAO,Vizcaya,País Vasco,140.0,Yes,Public
172018,37.265386,-6.954915,HUELVA,Huelva,Andalucía,137.0,Yes,Public
172019,41.52696,-5.389373,TORO,Zamora,Castilla y León,101.0,Yes,Public
172020,39.19229,-0.505131,L'ALCUDIA,Valencia,Comunidad Valenciana,187.0,Yes,Public
172021,39.512556,3.026534,PORRERES,Baleares,Islas Baleares,138.0,Yes,Public
172022,39.036632,-0.217628,XERACO,Valencia,Comunidad Valenciana,177.0,Yes,Public
172024,39.770485,3.021389,SA POBLA,Baleares,Islas Baleares,138.0,No,Catholic
172025,39.771012,2.903957,CAIMARI,Baleares,Islas Baleares,138.0,Yes,Public
172026,41.561242,2.089326,SABADELL,Barcelona,Cataluña,123.0,Yes,Public
172028,39.488219,-0.373337,VALENCIA,Valencia,Comunidad Valenciana,149.0,Yes,Private
172029,38.351246,-2.735813,LA PUERTA DE SEGURA,Jaén,Andalucía,109.0,Yes,Public
172032,38.249453,-0.80992,CREVILLENT,Alicante,Comunidad Valenciana,192.0,Yes,Public
172035,38.951739,-5.860173,DON BENITO,Badajoz,Extremadura,181.0,No,Catholic
172038,36.193352,-5.92358,BARBATE,Cádiz,Andalucía,195.0,Yes,Public
172041,42.336815,-3.698971,BURGOS,Burgos,Castilla y León,126.0,Yes,Public
172042,38.912986,1.429122,EIVISSA,Baleares,Islas Baleares,138.0,Yes,Public
172043,38.912986,1.429122,EIVISSA,Baleares,Islas Baleares,138.0,Yes,Public
172044,37.396202,-4.756325,PUENTE GENIL,Córdoba,Andalucía,198.0,Yes,Public
172045,40.709147,0.58201,AMPOSTA,Tarragona,Cataluña,179.0,Yes,Public
172046,27.912553,-15.539475,SANTA LUCIA DE TIRAJANA,Las Palmas,Islas Canarias,153.0,Yes,Public
172047,38.355054,-2.739991,LA PUERTA DE SEGURA,Jaén,Andalucía,109.0,Yes,Public
172048,40.618785,0.222563,ROSSELL,Castellón,Comunidad Valenciana,197.0,Yes,Public
172050,38.625798,-0.580464,IBI,Alicante,Comunidad Valenciana,156.0,Yes,Public
172052,42.068914,-5.78867,MORALES DE REY,Zamora,Castilla y León,101.0,Yes,Public
172053,37.886003,-1.353981,LIBRILLA,Murcia,Murcia,173.0,Yes,Public
172055,27.995563,-15.495763,VALSEQUILLO,Las Palmas,Islas Canarias,153.0,Yes,Public
172056,37.894523,-4.381782,BUJALANCE,Córdoba,Andalucía,150.0,Yes,Public
172058,36.631156,-6.359719,ROTA,Cádiz,Andalucía,196.0,Yes,Public
172059,36.629594,-6.383008,ROTA,Cádiz,Andalucía,196.0,Yes,Public
172060,36.811788,-2.600023,AGUADULCE,Almería,Andalucía,134.0,Yes,Private
172061,37.881257,-4.789005,CORDOBA,Córdoba,Andalucía,150.0,Yes,Public
172062,39.195102,-0.510062,L'ALCUDIA,Valencia,Comunidad Valenciana,187.0,Yes,Public
172063,39.727809,2.914296,INCA,Baleares,Islas Baleares,138.0,Yes,Public
172065,42.403994,-8.764583,SANXENXO,Pontevedra,Galicia,120.0,Yes,Public
172067,37.310728,-6.307546,PILAS,Sevilla,Andalucía,144.0,Yes,Private
172069,37.285745,-6.048791,CORIA DEL RIO,Sevilla,Andalucía,144.0,Yes,Private
172070,43.279688,-8.216578,BETANZOS,La Coruña,Galicia,107.0,Yes,Public
172071,38.101737,-1.862547,CARAVACA DE LA CRUZ,Murcia,Murcia,173.0,Yes,Public
172074,41.721314,2.273233,FIGARO-MONTMANY,Barcelona,Cataluña,123.0,Yes,Public
172075,39.624254,2.52766,PUIGPUNYENT,Baleares,Islas Baleares,138.0,Yes,Public
172076,41.989413,3.017977,CORÇA,Gerona,Cataluña,158.0,Yes,Public
172078,41.498759,1.83905,SANT LLORENÇ D'HORTONS,Barcelona,Cataluña,160.0,Yes,Public
